1,Non serve,Insoddisfatto.....non serve ha nulla e per connettersi fai prima ha mangiare un panino che verificare qualcosa su internet e facebook
5,"Ottimo smartphone,ad un prezzo eccezionale!","Ho acquistato questo DOOGEE X5 Max come secondo telefono e devo dire che sono rimasto totalmente soddisfatto.Il telefono,infatti,rimane sempre fluido,ha un ottimo display e ha una batteria eccezionale.  CONFEZIONE La confezione del DOOGEE X5 Max è in cartone e contiene:  -Smartphone -Cavo per la ricarica -Alimentatore 5Volt 1Ampere -Manuale di istruzioni -Pellicola (già applicata sullo smartphone)  COSTRUZIONE E DESIGN La prima cosa che si nota una volta impugnato lo smartphone è purtroppo il peso:186 grammi non sono pochi,ma sono ampiamente giustificati dalla batteria di 4000 Mah.Il design del dispositivo mi piace molto,soprattutto nella colorazione bianca.Sulla parte frontale troviamo il display da 5 pollici,i 3 tastini indietro menù e home(non retroilluminati) e la camera frontale da ben 8 Mp.Il vano batteria è removibile, al di sotto di questo troviamo la batteria,lo slot per le due sim e per la micro sd.Presente sul retro,sotto la camera posteriore da 8Mp,il sensore di impronte.Sulla cornice del dispositivo troviamo invece : bilancere del volume,tasto d'accensione,porta micro-usb,jack aux e speaker.  DISPLAY E PRESTAZIONI Il display del DOOGEE X5 Max,come già accennato in precedenza,è di 5 pollici ed ha una risoluzione di 1280x720 Pixel.Per questa fascia di prezzo sono rimasto sorpreso dalla qualità del display:angoli di visuale buoni e colori niente male.Il nero non è il massimo,ma è un problema trascurabile.Sono rimasto sorpreso anche per quanto riguarda le prestazioni:lo smartphone si blocca in rarissimi casi e regge anche giochi abbastanza pesanti.Tuttavia il solo GB di ram ci limita,infatti lo smartphone comincerà a bloccarsi se ci dimentichiamo troppe app in background.Il lettore di impronte digitale funziona più che bene:9 volte su 10 riconosce l'impronta e sblocca il telefono.  SOFTWARE Anche il software mi è piaciuto abbastanza.Innanzitutto la versione Android è 6.0 Marshmallow,quindi abbastanza recente.Su un dispositivo di questa fascia di prezzo mi sarei aspettato una versione android senza personalizzazioni,invece non è così.Dalle impostazioni possiamo accedere alle gesture:passando la mano da sinistra a destra sul display del cellulare possiamo attivare diverse funzioni,selezionabili dal menù.E' presente Parallel Space,Turbo download(che permette di scaricare più velocemente usando contemporaneamente wifi e 3g) e un programma che ci permette di pianificare l'accensione e lo spegnimento.Meno personalizzabile il launcher standard,ma se siete amanti della grafica potete scaricare un launcher alternativo dal google play.  BATTERIA La batteria da 4000 Mah è sicuramente il punto forte di questo dispositivo:con un uso molto intenso sono riuscito ad arrivare a sera con il 30% di carica residua,niente male!  CONCLUSIONE Al prezzo di 65 euro è sicuramente uno dei migliori smartphone che possiate acquistare.Il il dispositivo ha infatti un bel display,un lettore di impronte digitali ben funzionante e gode di ottime prestazioni.5 stelle sono più che meritate!"
5,Ottimo prezzo/qualità!,"Nella scatola del marchio Doogee troviamo: - lo smartphone Doogee X10 - cover trasparente - pellicola salvaschermo con pannetto - caricatore usb - cavo usb - microusb Lo smartphone è fatto di ottimi materiali tra cui metallo in lega di zinco e plastica dura resistente.Si nota subito la compattezza e la resistenza di questo nuovo smartphone!E' dual sim ma ha anche la memoria espandibile!Il suo maggior pregio è sicuramente la batteria da ben 3360 mAh, molto più duratura degli altri smartphone in circolazione a questa fascia di prezzo! La memoria ram è da 512Mb che sembra non dar problemi per il mio tipo di utilizzo!La rom invece è di 8GB ma espandibile. La fotocamera è sufficiente per delle foto non professionali mentre quella frontale è abbastanza precisa e nitida!Vi è anche il filtro bellezza!Lo schermo è un IPS abbastanza nitido e da 5''. Personalmente l'ho acquistato come secondo telefono per chiamate notifiche e per installare qualche app. Consigliato soprattutto per il prezzo competitivo!"
5,"Costa poco e fa il suo dovere. Lunga autonomia, dual SIM con memoria espandibile e batteria removibile","<div id=""video-block-R2GUOZF6KAUGND"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/F1aEZ5-%2BDTS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/61QzMYl011S.png"" class=""video-slate-img-url""> Ho preso questo telefono per mia madre. E' uno smartphone Android che non costa molto, ma che va molto bene.  Il telefono funziona molto bene e ha due punti di forza: è un DUAL SIM, quindi permette di utilizzare contemporaneamente due schede telefoniche. La gestione sim funziona bene e permette di gestire bene i due numeri. E' infatti possibile scegliere quale sim usare per navigare, quale per chiamare e quale per gli SMS. E' anche possibile scegliere ogni volta che si chiama quale scheda va utilizzata. Le due sim sono di formato di verso: la sim 1 è una Micro-SIM, mentre la sim 2 è una Nano-SIM. E' anche possibile mettere una scheda microSD per avere più memoria, dato che il telefono ha solo 8gb di memoria interna. Consiglio vivamente di mettere la shceda di memoria se amate portare sul telefono Mp3, video o se amate fare tante foto, in modo da lasciare più spazio possibile per le APP.  Il telefono è fluido e funziona bene. Ha solo 1 gb di ram, ma sono sufficienti a patto di non voler utilizzare videogiochi con la grafica spinta. Va invece molto bene per giochini semplici e per la stragrande maggioranza delle utility.  Il display è da 5 pollici e si vede bene. Non ha una luminosità altissima, quindi in casa va alla grande, mentre sotto il sole diretto tende a vedersi poco. Il touchscreen funzione molto bene ed è sensibile. Arriva con una pellicola già applicata, senza bolle :)  La batteria è un punto di forza: ben 4'000 milliampere che assicurano un'ottima autonomia. La batteria è inoltre removibile togliendo il coperchio posteriore.  Il giroscopio interno funziona bene ed è sensibile, la fotocamera posteriore è da 5 megapixel (interpolati ad 8) e fa buoni scatti di giorno, mentre di sera soffre un pò. Ha comunque un flash led per la fotocamera posteriore. La frontale è meno performante.  Il telefono è robusto e non è particolarmente leggero(pesa circa 180 grammi), ma resta di dimensioni comode da avere in tasca. La forma è comoda da tenere in mano. Il retro è piuttosto squadrato e il telefono non è sottilissimo.  Comodo lo sblocco tramite lettore di impronte posto sul retro: evita di dover inserire ogni volta il pin di sblocco ed è possibile configurare varie impronte, per sbloccarlo magari con entrambi gli indici o permettere l'accesso anche a persone diverse dal proprietario.  Arriva in una piccola confezione di cartone, e ha una dotazione scarna: foglietto illustrativo in inglese, caricabatterie da muro da 5 v 1 ampere, cavo di ricarica microUSB da 90 cm. Ho gradito che sullo schermo sia applicata di fabbrica una pellicola protettiva.  Va premesso che ovviamente non è un top di gamma, e per il prezzo pagato non si può pretendere di avere un telefono ad alte prestazioni, ma devo dire che funziona molto bene e considerando il prezzo pagato direi che è un ottimo entry-level che funziona bene."
1,Lento e pieno di malware non rimovibile,"La lentezza potrebbe anche essere accettabile, ma avere delle APP installate a livello di sistema che si portano dietro degli ADWARE che non è possibile rimuovere è assurdo.  Ho anche provato a resettare il telefono ma niente da fare, non è possibile arrestare le app (un booster, wps office e altre porcherie INUTILI) e ADMOB manda annunci pubblicitari su schermo ogni volta che si accede alla rubrica, al playstore, a whatsapp... INACCETTABILE. Il servizio assistenza DOOGEE non è stato in grado di darmi una soluzione per rimuovere le APP che loro stessi installano. Telefono assolutamente sconsigliato."
1,Non acquistatelo: sono soldi buttati,"Sono stato attratto dal prezzo basso ma purtroppo questo smartphone nasconde un'insidia: un adware pre-installato che visualizza periodicamente fastidiosi messaggi pubblicitari. Pazzesco, non pensavo che un costruttore potesse spingersi a tanto. Purtroppo, anche resettando il telefono, il problema si ripropone. Non acquistatelo, costa poco ma è una fregatura. Mi auguro che Amazon provveda quanto prima a toglierlo dalla sua offerta."
5,Un ottimo telefono per chi non vuole caratteristiche al top,"Mia mamma voleva cambiare il proprio telefono, ormai obsoleto, con una spesa molto contenuta ed è per questo che dopo aver letto le caratteristiche su Amazon ho ordinato questo apparecchio della ditta DOOGEE.   **Contenuto della scatola**   All’interno della scatola Amazon, in una confezione di cartone nera con sopra riportata la marca, il modello ed alcune caratteristiche dell’oggetto contenuto, troviamo   ⁃ Lo smartphone DOOGEE X10;  ⁃ La batteria;  ⁃ Un adattatore di corrente;  ⁃ Un cavetto usb;  ⁃ Una cover in plastica trasparente;  ⁃ Una pellicola proteggi schermo;  ⁃ Una pezzetta per pulire lo schermo;  ⁃ Manuale di istruzioni non in lingua italiana.   **Design**   Design che richiama quello degli smartphone che si trovano comunemente in commercio, con la scocca posteriore in metallo che ospita la fotocamera, il flash e l’altoparlante stereo. Lungo il bordo troviamo il tasto di accensione e quello per la regolazione del volume, il microfono, e gli ingressi usb per la ricarica e jack per le cuffie non in dotazione. I bordi smussati e gli angoli ben arrotondati contengono la scocca anteriore dove oltre al display da 5” trovano il loro alloggiamento alcuni tasti funzione, il ricevitore, il sensore e la fotocamera anteriore. Lo smartphone è disponibile in tre colori: nero, oro e argento.   **Qualità dei materiali**   I materiali utilizzati per la realizzazione di questo telefono mi sembrano di buona qualità, ma non essendo né un esperto né un tecnico credo che solo con il tempo e con l’uso giornaliero potrò essere in grado di capire la bontà dei materiali. Mi sembra buona anche la batteria che, ha detta della casa costruttrice, ha una durata di 1200 minuti in conversazione e 400 ore in stan-by.  **Funzionamento**   Il funzionamento è praticamente identico a quello dei vari modelli che troviamo in commercio. Appena tolta la pellicola di isolamento della batteria, il telefono deve essere ricaricato e poi al momento dell’accensione inserire alcune informazioni per poter procedere all’immediato utilizzo. Da sottolineare anche che questo telefono è dual sim quindi si ha la possibilità di gestire ed utilizzare due schede telefoniche in un unico apparecchio.  **Conclusione**   Mia mamma ha da poco iniziato ad utilizzare il telefono DOOGEE X10 e deve ancora prendere pratica, però fino ad ora è soddisfatta dell’acquisto, anche perché ha speso una cifra irrisoria per un telefono con caratteristiche che per lei sono più che sufficienti, soprattutto lato batteria. Un acquisto da consigliare."
1,Pensavo di aver fatto un ottimo acquisto ma non è stato così,"Ho acquistato l'articolo un mese e mezzo fa: spedizione perfetta, arrivato imballato bene, la confezione ottima con tutte le parti descritte nella scheda prodotto. Durante l'utilizzo ho riscontrato lentezza nell'esecuzione dei programmi, pessima ricezione (operatore Tre) tanto che la maggior parte del tempo era in roming. Avrei comunque tenuto il telefono perché pagato veramanete poco ma tre giorni fa il cellulare ha notificato la necessità di un aggiornamento firmware che ho fatto partire, qualche minuto dopo appare la schermata di un errore: da quel momento il telefono non ha più funzionato, rimane fermo sulla schermata iniziale anche quando si cerca di spegnerlo e di riaccenderlo. Ho visto nelle domande&risposte che non sono l'unica ad aver riscontrato questo problema quindi forse è un difetto di fabbrica. Non consiglio l'acquisto. Servizio Clienti Amazon impeccabile."
2,buon rapporto qualità _prezzo,"Aggiornamento recensione: come promesso riscrivo recensione dopo 4 mesi di utilizzo. quello che  sembrava un buon cellulare di fascia bassa, si è rivelato abbastanza scarso. Ho appena chieso il reso. Il cellulare si blocca , non funziona il touch e funzioni. Purtoppo crea molti problemi e, anche se avevo messo in conto , che non fosse super performate, ma in questo ultimo periodo, il cell, risulta inutilizzabile per i problemi che crea.  Arrivato da pochi giorni, il cellulare è arrivato in ottime condizioni. Cellulare di fascia bassa ma che, per chi deve imparare a utilizzare uno smartphone o ha bisogno di un secondo cellulare, ha un buon rapporto qualità -prezzo. Non velocissimo e foto decenti, per chi è abituato a cellulari di ultima generazione, ma.sembra un buon acquisto. Mi riprometto di aggiornare la recensione fra qualche mese."
5,Perfetto,"Allora.... 1 Premessa: vengo da un galaxy s6 edge plus e l ho preso perché ora è in riparazione e avevo bisogno di un cellulare android che costasse pochissimo per usare app di messaggistica e a volte la posta. 2 Pregiudizi : costa cosi poco che pensavo durasse 4 ore la batteria e fosse lentissimo da farti venire il nervoso(come lg g2, g3 mini, o galaxy s3 ecc) 3 Primi giorni di utilizzo. Batteria dura tranquillamente 2 giorni, infatti ho pure scaricato giochi e altro senza mettere il risparmio energetico e con la sincronizzazione attiva,(s 6 cosi mi durarva 10 ore), addirittura sono rimasto 3 ore con l 1% di batteria!!! Non è lento ma va usato con calma, il sensore di impronte va bene anche se ogni tanto non va(come il mio s6 edge plus). 4 Differenze con un top di gamma. Sicuramente lo schermo, la fotocamera, i colori, i video, le foto, il suono, il materiale, la pesantezza non possono competere con un top di gamma ma neanche lontanamente, ma tutto questo per quello che mi serve (personalmente) mi sono accorto che non ne ho bisogno. Mi sa che anche se s6 torna dalla garanzia, continuo a usare questo, che lavorativamente parlando mi sembra meglio. L altro lo userò nel tempo libero se devo fare video 4k, super foto ecc..."
5,"Telefonia Mobile, DOOGEE X10 Dual SIM","ho acquistato questo telefono da tenere come telefono sostitutivo nel caso che quello principale abbia problemi , il telefono Doogeex10 provato e collaudato si presenta bene buona capacità di fare foto con grande risoluzione visiva, buona capacità di supportare divere app grazie alla memora esterna non inclusa . Calcolando che si tratta di un 3G gira abbastanza veloce , ovvio non aspettatevi le prestazioni di un 4 g si parla pur sempre di un telefono economico , ma per chi non ha grandi pretese consigliatissimo"
5,Buono,"Lo smartphone è arrivato nei tempi previsti ed è ben imballato e conforme alle immagini ed alla descrizione. Al primo utilizzo risulta veloce, facile da impostare e subito utilizzabile senza difficoltà. E' un dual sim, utilizzabile anche con una sola sim (nel mio caso la 3); il sistema android si aggiorna al primo avvio, il touchscreen risponde bene. Unica piccola pecca: è un pò pesante! Per il prezzo (49.90 euro) è assolutamente consigliato."
5,DOOGE X10,"Ho acquistato questo telefono per mia figlia, che aveva il suo in assistenza. Volevo un cellulare da ""battaglia"" che potesse servire in casi come questo. Devo dire che fa il suo lavoro egregiamente, nonostante costi circa 50,00 euro (un prezzo veramente competitivo). Mia figlia lo usa come il suo, ha scaricato tutte le sue app., chatta, invia foto, chiama senza problemi. Che dire, mi sono trovatoveramente bene."
4,ottimo acquisto,"per il costo che ha il cellulare funziona bene,arriva con una guscio di protezione trasparente che risulta molto utile.consegna veloce e pacco intatto. non ha nulla da invidiare a cellulari con costi più alti,le applicazioni funzionano bene ,il touch è buono!.unica pecca: ha poca memoria,quindi si può utilizzare con applicazioni limitate ...lo consiglierei a chi non può/non vuole spendere molto  per un cellulare al momento  e non ha grandi esigenze di memoria...nel complesso molto buono"
5,Rapporto qualità prezzo senza pari e dopo l'aggiornamento firmware è al top.,"Mi serviva qualcosa di economico per mia madre che è alla sua prima esperienza con uno smartphone touchscreen e non posso che ritenermi pienamente soddisfatto, inoltre dopo aver effettuato l'aggiornamento del firmware ho notato maggiore reattività e tempi di attesa minimi nell'ecuzione dei comandi. Quindi consiglio a tutti l'acquisto di questo telefono Android come muretto tutto fare."
1,Pessimo telefonino,"Peccato il telefono è bello però dopo poco tempo la batteria si esaurisce come se niente fosse. Nella mia città il campo telefonico lo dava inesistente. Peccato restituito e chiesto il rimborso. Unico valore renale la sempre disponibilità di Amazon a venire in contro a tutte le esigenze dei clienti, davvero meravigliosi"
4,Tutto perfetto però.....,"Si, tutto è perfetto ed il prodotto a questo prezzo non ha rivali tuttavia mi è arrivato con il contenitore sigillato in tutta la sua larghezza con un nastro adesivo trasparente,  per provare il prodotto ho dovuto ovviamente staccare il nastro danneggiando drasticamente la confezione ea  chi l'ho dato in regalo ...... lo ha guardato di traverso pensando che fosse stato usato o addirittura riciclato."
5,buon telefono cellulare,"Alla ricerca di un mobile per il mio figlio di 12 anni si occupa della grande verità, non vuole spendere molto sul dato che lei non si cura molto le cose. Questo particolare terminale è molto buono per quanto è abbastanza potente e veloce da usare che vi Viene fornito con la versione Android 6.0 un successo perché è molto stabile Il suo mantello è personalizzazione minima direbbe quasi magazzino La sua batteria 3360 mAh dura uno sguardo molto e Corano a questo molto con la Lo schermo è un Ips di 5 pollici ed è veramente buono Ha 8 gigabyte di memoria espandibile interna tramite scheda micro USB La fotocamera posteriore è di 5 megapixiles con flash LED e richiede molto dignitoso foto Il piombo è da 2 megapixel funziona molto bene Prestazioni al punto non si può chiedere di più si muove bene nelle reti sociali navigazione e sposta i giochi più comuni senza problemi. Il telaio mobile è metallico e dà una sensazione mano qualità La cover posteriore è estraibile per inserire la carta SIM in questo caso può usare due un successo E inserire la scheda di memoria La batteria è sostituibile e credo remobilble Il telefono include un caso piuttosto difficile che sembra grande proeje e dimenticare di acquistare caso questo modello porta regalo Esso include anche uno screen saver e che è il benvenuto Il caricabatterie è europeo Il suono degli altoparlanti è potente  In conclusione si tratta di un buon telefono per il suo prezzo può essere un'opzione per essere il primo cellulare di un bambino o per gli anziani. Eppure il suo funzionamento è veramente buono e non vedo alcun problema per era il motivo per chiunque."
5,Uno smartphone con molto poco perfetto prezzo per uso di base !,"In primo luogo, per cominciare, prima che io vi do la mia opinione su questo telefono, sembra necessario ricordare le caratteristiche principali: Dopo aver ricevuto lo smartphone è sbloccato quindi nessun problema qualunque sia l'operatore con il quale ci si trovi. Pensate però a rimuovere il guscio del telefono cellulare per accedere al scafo e rimuovere la protezione della batteria, al fine di utilizzare il telefono. Abbiamo un dispositivo che gira Android 5.1 MediaTek MT6580 Altezza: 5 ' Risoluzione dello schermo: 294 dpi Espansione della carta di Micro SD (TF) fino a 32GB esteso (non in dotazione)  Bluetooth e WiFi sono naturalmente disponibili su questo telefono. 2 telecamere sono disponibili in un'anteriore del mp 5.0 e posteriore rivolto verso 8 MP fotocamera posteriore con la torcia.  altre caratteristiche GPS, FM, Bluetooth, e-mail, messaggistica, libero, calendario, calcolatrice, sveglia, macchina fotografica, Play Store, Tethering, allarme intelligente, OTA, motion capture, il movimento intelligente, etc.  Qui ci sono gli accessori che veniamo con il telefono: 1 x cavo USB 1 x caricatore 1 x Manuale Utente. 1 x pellicola protettiva trasparente installato sul telefono.  In aggiunta, un rilevatore di impronte digitali è incollata alla faccia posteriore del dispositivo che sono facili sbloccaggio particolare.  Per un telefono a questo prezzo, sono davvero soddisfatto. Mi dà nessun problema a chiamare il mio inviare SMS e MMS, navigare in Internet e installare più applicazioni disponibili sul Play Store. Lui, ovviamente, non si aspetta una risposta dallo schermo e l'interfaccia degna di smartphone di fascia alta, ma con la sua grande, schermo luminoso, che fa bene il suo lavoro. La doppia SIM è anche un grande vantaggio per me perché mi permette di avere le mie carte SIM professionali e personali nella stessa posizione che è molto comodo"
5,DOOGEE X10,"<div id=""video-block-R1Q9AXGNM8LRZU"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/E1w9loJCocS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/71SnLeKmhfS.png"" class=""video-slate-img-url""> ★ Consegna e contenuto: La consegna è venuta molto veloce come al solito quando si spedisce via Amazon. Lo smartphone viene consegnato in una piccola scatola molto bella.  ★ Consegna: smartphone Adattatore di alimentazione Micro cavo USB Copertina Pellicola protettiva per il display Panno per il display Manuale  ★ Per test e processi ottici: Il Doogee x 10 è pulito e alta qualità elaborata. Lo smartphone ha un design molto bello. Un display da 5 pollici IPS è una risoluzione molto buona. Sulla destra ci sono 3 pulsanti e l'estremità superiore è la porta Micro USB per caricare lo smartphone e un'altra uscita per le cuffie. Se si prende il coperchio dello smartphone sul retro arriva la batteria che ha una potenza di 3360 mAh. Dietro di esso è anche il Micro SD Kartenslot e 2 Micro Sim Slots. Lo smartphone dispone anche di due telecamere. La fotocamera nella zona anteriore può scattare foto fino a 2 megapixel. La fotocamera nella parte posteriore ha una risoluzione massima di 5 megapixel e ha un flash. Sono molto soddisfatto dell'elaborazione e non ho potuto trovare niente di negativo.  ★ Potenza: Sistema operativo: Android 6.0 CPU: processore forte MT6570 da 1,3 GHz Frequenze di funzionamento: 2G e 3G Memoria: 512 MB Memoria interna: 8 gigabyte Bluetooth: 4.0 GPS: Sì  ★ Test pratico: Prima di tutto dovresti caricare completamente la batteria. Durante l'installazione iniziale è guidato dal menu di configurazione e è possibile trasferire le tue applicazioni dal vecchio smartphone al nuovo. Ho acquistato questo smartphone come un sostituto pratico poiché il mio altro telefono è purtroppo rotto e devo ancora prolungare il contratto mezz'anno fino a quando non posso ottenere un nuovo cellulare dal mio offerente. Io cercavo in più uno smartphone che non costa molto ma ha ancora un display da 5 pollici. Devo dire per il prezzo che questo smartphone è veramente superiore. La batteria è in realtà molto lunga e anche tutte le applicazioni di Play Store sono senza problemi per l'installazione. Il processore Verbaute è abbastanza veloce per i giochi e anche per un flusso di liquidi anche se il cellulare ha solo 512 MB di memoria. Per l'operazione, posso solo dire chi sa Android è qui non avrà alcun problema e trovare rapidamente giusto.  ★ Recensione personale: Penso che il Doogee X10 è davvero un grande sostituto pratico o secondario.  Posso raccomandare il Doogee X10. Spero di poterti aiutare con la mia valutazione un po 'e sarei felice di feedback o suggerimenti per migliorare la mia valutazione.  Secondo processo di elaborazione Selefono mobile stabile  display da 5 pollici Buona prestazione della batteria  ★ Prestazioni di prezzo: Molto bene!"
5,buono,"Qui abbiamo un'alternativa più economica ai costosi smartphone molto. Ognuno dei figli sa perdono le cose a volte Oppure si rompono e questo è nessuna somma di denaro vale la pena. Posso essere il mio, inoltre, non sempre comprare nuovi telefoni e qui abbiamo quello effettivo, per 50 €, abbiamo un telefono cellulare perfettamente funzionante. Il telefono è stato anche incluso busta, la busta è trasparente e contattore gratta solo la mia simcard ha un'ottima ricezione con adattatore, come abbiamo avuto una scheda nano-SIM e una scheda multi-SIM era necessario qui. La fotocamera è in realtà piuttosto bene, non posso lamentarmi troppo in avanti, è abbastanza soddisfacente. Con il sistema operativo Android, si tratta di un sistema noto. La configurazione iniziale è come con qualsiasi altro telefono cellulare anche ricevuto si dispone di un account gmail dover utilizzare questo telefono a tutti. Sono molto soddisfatto di questo telefono cellulare, perché è un ottimo sostituto per andare quando le molto costose attrezzature volte pausa o perso suggerendo di sorta o come una grande alternativa per le giovani generazioni, ma ancora una volta qualcuno solo non come molta enfasi sulla generazione di smartphone ma è anche un grande telefono dubbio pienamente soddisfatto l'unica differenza che noto è chiaramente la velocità."
5,"Qualcosa di pesante con il peso, le prestazioni altrimenti top!","Ho ordinato l'esecuzione in ""nero"" di colore.  Nel complesso, il telefono sembra buona e anche la lavorazione è molto pulito. Tuttavia, è un po 'difficile in peso (rispetto ai telefoni più costosi) e anche abbastanza spesso, ma si deve anche tener conto del prezzo, quindi non dobbiamo progettare come i 800 € + cellulare previsto. Tutti i tasti hanno un buon feedback tattile e possono essere azionati facilmente. Lo schermo è incredibilmente bene, tutti i colori sono riprodotti molto bene e la funzione touch funziona meravigliosamente! La risoluzione è debole, con solo 480x854 pixel, ma chi non è troppo esigente, non manca nulla. anche fornito un caricatore e un guscio trasparente di plastica dura.  CONCLUSIONE Il telefono cellulare serve il suo scopo senza problemi e fornisce anche energia sufficiente per il video su YouTube per guardare, per giocare o per installare applicazioni diverse. Grande smartphone per prezzo moderato e, quindi, consigliato! Spero che avete aiutato la mia recensione. Sei il benvenuto a farmi domande o altre informazioni nel commento."
5,bon rapport qualité prix,"Telephone Portable Debloqué, DOOGEE X10 Smartphone 3G Double SIM, 5.0"" IPS Écran, Android 6.0, 3360mAh Grand Capacité, 5MP Appareil Photo Avec Flash, 8Go ROM, MT6570 cortex-A7@1.3 GHz, Téléphone Portable Pas Cher Sans Forfait - Or mon fils avait casé son téléphone et donc je lui ai commandée celui ci livraison très rapide le lendemain ce qui est vraiment top il est bien emballé et il est livré avec un chargeur, une coque de protection et un film pour protèger l'écran donc livré complet pas besoin de racheter des choses en plus il est assez léger et à l'air de bonne qualité il se règle facilement et on la en français il fait de très bonne photos il a un écran 5pouces et il fait double sim il a pas mal d'applications très bon téléphone pour un petit prix , je recommande"
5,Smartphone a basso budget basso,"Avere un compleanno smartphone mio padre. Anche se questa data non è stato uno smartphone e telefoni cellulari come lui così ama definirsi di ""pulire"" relativamente poco detiene, egli stesso ha trovato modo per aggirare in modo rapido ed ha trovato le menu che relativamente assomigliano lo stock di Android in modo chiaro e minuziosamente progettato.  La fotocamera lascia molto a desiderare, ma questo è normale in questa fascia di prezzo. Le immagini sono in buona luce per istantanee ancora molto utile, ma una volta che il sole scompare, prestazioni della telecamera diminuisce rapidamente a causa della troppo piccolo sensore.  L'impronta digitale del telefono reagisce rapidamente e in modo affidabile e in caso contrario il sistema è in esecuzione sul minimo indispensabile che il mio padre molto fluido. Così la maggior parte Whatsapp, di tanto in tanto l'applicazione fotocamera, la sveglia, la navigazione di Google e, naturalmente, per tornare un po Anfruf oldschool. La qualità della lingua e la riproduzione qui è buono.  Raffreddare Trovo le impostazioni avanzate del dispositivo, in modo da poter consentire, tra le altre funzioni, come ""Double Tap"" al cellulare quando il menu OSD. Che naturalmente è il risultato dell'impronta digitale non è così importante, ma ci sono altri gesti per passare direttamente alla telecamera, per esempio.  La batteria dura 2-3 giorni sciolto con mio padre. Quando ho media uso di comportamento degli utenti un po 'più tipica della maggior parte delle persone anche dire, probabilmente, ma piuttosto solo 1-2 giorni. ma in ogni caso probabilmente abbastanza a lungo per rendere in carica durante la notte è sufficiente."
4,Buon prodotto,"Fino ad ora lo reputo un ottimo prodotto proposta ad un ottimo prezzo per la qualità presentata. L'oggetto si presenta bene, schermo ampio, facile da usare buono anche per inesperti. Ne consiglio l'acquisto soprattutto per l'ottimo prezzo proposto!"
5,Ottimo cellulare e ottimo prezzo!,"Innanzitutto la spedizione del prodotto è stata precisa e puntuale. Il telefono è un bellissimo 5 pollici, con uno schermo ben grande e dai colori vividi. Ha tutte le funzioni al paro degli smartphone di alto livello, funziona in modo fluido ed ha una buona memoria di 8gb espandibile. La fotocamera è ottima considerato che si spendono solo 50€, le foto sono belle da vedere e di buona qualità. Anche il sistema dual-sim non ha nessuna pecca e funziona alla perfezione. Se volete un bel telefono senza spendere soldi inutilmente questo può fare al caso vostro."
5,Buon rapporto qualita' prezzo,"Sono contenta dell'acquisto!Il telefono è facile da mettere in uso, sono spiegati i vari passi,gli aggiornamenti sono andati a buon fine e sono state installate le sono.Il telefono pesa solo un po' di piu'.Per la connessione al Wi-Fi inizialmente ho avuto problemi,ma poi ho risolto scrivendo il nome della rete(si mette dito sui puntini,esce ""aggiungi rete"",si scrive e poi si salva nome rete) e poi spegnendo per 2 secondi e riaccendendo(mettendo dito su on/off) e poi si è connesso(prima di questa operazione stava scritto:wi-fi in attesa).Buon rapporto qualità_- prezzo!"
5,eccellente,"prodotto eccellente in tutto. I tempi di consegna sono stati eccellenti , conoscendo già il prodotto non posso che confermare il mio giudizio positivo. Rapporto prezzo qualità eccellente. Un ottimo acquisto per chi vuole spendere poco ed avere uno smartphone utilizzabile per tutto."
2,Restituito dopo un giorno,"Purtoppo ho dovuto restituirlo perché ha smesso di funzionare dopo 1 giorno. Non prendeva i comandi touch e quando ha ripreso (spontaneamente) era lentissimo (fino a 20 secondi dal comando all'esecuzione). Non ho esigenze esagerate per uno smarthphone e non scarico app (eccetto un paio di uso comune) ma utilizzandolo anche per lavoro mi sembrava veramente basso il livello di prestazioni!modello, dimensioni, peso sono adeguati, ma se non si può usare..."
1,da evitare,"si spegne da solo senza nessun motivo, lentissimo in ogni fase , anche all'accensione servono un sacco di minuti perchè si accenda nonostante abbia installato solo whatsApp !!! si impalla quando cerchi di fare le cose non troppo lentamente, insomma non sono una gran intenditrice di cell , ma questo non lo consiglierei visto che si blocca anche solo per fare una chiamata..."
5,Doogee X10 Dual SIM,"Non ho ancora attivato nessuna SIM. Per il resto (navigazione Internet, apps downloads and etc.) sembra essere un discreto smartphone. Per me sarà un cellulare di scorta visto che ho da tempo l'hPhone.  Ritornerò sulla valutazione di Doogee dopo aver introdotto la SIM, tra tre giorni.  Grazie."
